,title,price,link
149,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ324WS  ","39,021",https://amazon.in//ASUS-Vivobook-i3-1315U-Fingerprint-X1504VA-NJ324WS/dp/B0BRY19K7R/ref=sr_1_237?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.nfic9ODsd2-ZGoHVPtm_KipEZtDmwPsLghaF3GQKkBXpWN8pps3fWwQdEejPcSiAIZ2Si-QrKMcjnNddfk0ettJUFGQDsJYLXs1Tj7y7W4RUUWPbIkFBOMpb2eRcO7CbVvwg-wUd-55cTMCSWIBEHKFDTptBwUR5Q9L2fG_NlNpBIhu7ErJ5hS4BhlZaZFSKTqhXJIkrDADpFY8GlkDob1ZuGozCiprzZrOgIDIZJ_8.i8HSpR8FM-KScELpSURVwZPyGm5CTB0cUOpPc6WvWZk&dib_tag=se&keywords=laptop&qid=1723796516&sprefix=laptop%2Caps%2C217&sr=8-237
150,"Lenovo V15 AMD Ryzen 5 7520U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/DOS/Arctic Grey/1.65 Kg), 82YU00W9IN  ","33,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Laptop-82YU00W9IN/dp/B0CKTKYB81/ref=sr_1_238?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.nfic9ODsd2-ZGoHVPtm_KipEZtDmwPsLghaF3GQKkBXpWN8pps3fWwQdEejPcSiAIZ2Si-QrKMcjnNddfk0ettJUFGQDsJYLXs1Tj7y7W4RUUWPbIkFBOMpb2eRcO7CbVvwg-wUd-55cTMCSWIBEHKFDTptBwUR5Q9L2fG_NlNpBIhu7ErJ5hS4BhlZaZFSKTqhXJIkrDADpFY8GlkDob1ZuGozCiprzZrOgIDIZJ_8.i8HSpR8FM-KScELpSURVwZPyGm5CTB0cUOpPc6WvWZk&dib_tag=se&keywords=laptop&qid=1723796516&sprefix=laptop%2Caps%2C217&sr=8-238
151,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, AMD 4GB Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 8GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, Blue, 2.29 kg), fb0147AX  ","47,900",https://amazon.in//HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_239?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.nfic9ODsd2-ZGoHVPtm_KipEZtDmwPsLghaF3GQKkBXpWN8pps3fWwQdEejPcSiAIZ2Si-QrKMcjnNddfk0ettJUFGQDsJYLXs1Tj7y7W4RUUWPbIkFBOMpb2eRcO7CbVvwg-wUd-55cTMCSWIBEHKFDTptBwUR5Q9L2fG_NlNpBIhu7ErJ5hS4BhlZaZFSKTqhXJIkrDADpFY8GlkDob1ZuGozCiprzZrOgIDIZJ_8.i8HSpR8FM-KScELpSURVwZPyGm5CTB0cUOpPc6WvWZk&dib_tag=se&keywords=laptop&qid=1723796516&sprefix=laptop%2Caps%2C217&sr=8-239
152,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","37,990",https://amazon.in//ZEBRONICS-Laptop-3200MHz-Windows-Fingerprint/dp/B0CJ74Y6H6/ref=sr_1_240?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.nfic9ODsd2-ZGoHVPtm_KipEZtDmwPsLghaF3GQKkBXpWN8pps3fWwQdEejPcSiAIZ2Si-QrKMcjnNddfk0ettJUFGQDsJYLXs1Tj7y7W4RUUWPbIkFBOMpb2eRcO7CbVvwg-wUd-55cTMCSWIBEHKFDTptBwUR5Q9L2fG_NlNpBIhu7ErJ5hS4BhlZaZFSKTqhXJIkrDADpFY8GlkDob1ZuGozCiprzZrOgIDIZJ_8.i8HSpR8FM-KScELpSURVwZPyGm5CTB0cUOpPc6WvWZk&dib_tag=se&keywords=laptop&qid=1723796516&sprefix=laptop%2Caps%2C217&sr=8-240
153,"Dell Inspiron 3515 Laptop, AMD Ryzen 3-3250U, 8Gb, 256Gb SSD, Win 11 + MS Office'21, Vega Graphics, 15.6"" (39.62 Cms) FHD, Carbon Black (D560708WIN9BE, 1.8Kgs)  ","29,490",https://amazon.in//Dell-Inspiron-3515-Office21-D560708WIN9BE/dp/B09NLSKV6Z/ref=sr_1_241?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.nfic9ODsd2-ZGoHVPtm_KipEZtDmwPsLghaF3GQKkBXpWN8pps3fWwQdEejPcSiAIZ2Si-QrKMcjnNddfk0ettJUFGQDsJYLXs1Tj7y7W4RUUWPbIkFBOMpb2eRcO7CbVvwg-wUd-55cTMCSWIBEHKFDTptBwUR5Q9L2fG_NlNpBIhu7ErJ5hS4BhlZaZFSKTqhXJIkrDADpFY8GlkDob1ZuGozCiprzZrOgIDIZJ_8.i8HSpR8FM-KScELpSURVwZPyGm5CTB0cUOpPc6WvWZk&dib_tag=se&keywords=laptop&qid=1723796516&sprefix=laptop%2Caps%2C217&sr=8-241
154,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00F1IN  ","34,985",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00F1IN/dp/B0D14Z7BB7/ref=sr_1_242?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.nfic9ODsd2-ZGoHVPtm_KipEZtDmwPsLghaF3GQKkBXpWN8pps3fWwQdEejPcSiAIZ2Si-QrKMcjnNddfk0ettJUFGQDsJYLXs1Tj7y7W4RUUWPbIkFBOMpb2eRcO7CbVvwg-wUd-55cTMCSWIBEHKFDTptBwUR5Q9L2fG_NlNpBIhu7ErJ5hS4BhlZaZFSKTqhXJIkrDADpFY8GlkDob1ZuGozCiprzZrOgIDIZJ_8.i8HSpR8FM-KScELpSURVwZPyGm5CTB0cUOpPc6WvWZk&dib_tag=se&keywords=laptop&qid=1723796516&sprefix=laptop%2Caps%2C217&sr=8-242
155,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 8 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","50,994",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NDYzODMwMjAyODQ0NjoxNzIzNzk2NTIyOnNwX2F0Zl9uZXh0OjMwMDE0NTgyMzAxNTEzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLYBS1T4%2Fref%3Dsr_1_241_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796522%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
156,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NDYzODMwMjAyODQ0NjoxNzIzNzk2NTIyOnNwX2F0Zl9uZXh0OjMwMDI4NjM3MDE3NDczMjo6MDo6&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46V1CC%2Fref%3Dsr_1_242_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796522%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
157,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","40,990",https://amazon.in//ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_83?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-83
158,"HP Laptop 15s, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers, Backlit KB (Win 11+MSO 2021, Silver, 1.69 kg), eq2304AU  ","38,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2304AU/dp/B0CY2P29D6/ref=sr_1_243?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-243
159,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB, (Win 11, White, 1.6 kg), fd0022TU  ","51,990",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0022TU/dp/B0C3MGXYGK/ref=sr_1_244?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-244
160,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), â€ŽFX706HF-HX018W  ","48,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_246?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-246
161,"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display  ","26,519",https://amazon.in//Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_247?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-247
162,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Fingerprint/Blue/1.7 kg), X1504VA-NJ323WS  ","39,980",https://amazon.in//ASUS-Vivobook-Integrated-Fingerprint-X1504VA-NJ323WS/dp/B0C1GH5S7G/ref=sr_1_248?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-248
163,(Refurbished) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5 - 6300U /8 GB/1 TB SSD/Windows 10 Pro/Silver /14 Inch Screen)  ,"22,100",https://amazon.in//Renewed-HP-840g3-Elitebook-Ultra/dp/B09F6GB6NV/ref=sr_1_249?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-249
164,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","47,485",https://amazon.in//Lenovo-1920x1080-Antiglare-300Nits-82TW001DIH/dp/B0CH8D6F4N/ref=sr_1_250?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-250
165,"Lenovo V15 Intel Core i5 11th Gen 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg),82KB00RJIH (V15 G2 ITL)  ","44,990",https://amazon.in//Lenovo-V15-82KB00RJIH-G2-ITL/dp/B09H4FW97R/ref=sr_1_251?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-251
166,"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Silver/1.63 kg), E1504FA-LK541WS  ","50,600",https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1504FA-LK541WS/dp/B0BTWG1BHC/ref=sr_1_252?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-252
167,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,08,970",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_84?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-84
168,"(Refurbished) DELL Latitude 5490 Core i5 7th Gen Laptop, 16 GB RAM, 1TB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","23,500",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BLVWY1BC/ref=sr_1_253?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-253
169,"(Refurbished) Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11  ","30,166",https://amazon.in//Renewed-Lenovo-Keyboard-Warranty-82KU017KIN/dp/B09QLLNR66/ref=sr_1_254?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-254
170,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","53,500",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_255?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-255
171,"HP 255 G8 Notebook PC,AMD Ryzen 3 3250U, 15.6 inch(39.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Numeric Keypad/AMD Radeon Graphics/Win 11/1.74 Kgs 689T4PA  ","27,350",https://amazon.in//HP-Notebook-RyzenTM-Windows-Display/dp/B0B88K9XNJ/ref=sr_1_256?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-256
172,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","27,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_257?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-257
173,"Lenovo IdeaPad Slim 5 Ryzen 7 7730U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/1Yr ADP Free/Arctic Grey/1.46Kg), 82XE007EIN  ","64,498",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007EIN/dp/B0D1KF34VD/ref=sr_1_258?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.YdIF6rxx0v-jXj_jRzsx4EouhXQOKa5Fo6qJWOw9sle9527KjGyifa1zAddWaq2o2zFcJT49go6Y8gGcA3Ov2jIMCnbwr3o1RM1Eg7DLtqydRO2IgyW2eRqZdK77_nY-tYynoY72vgcC9qdfgtvEugazf2krb73A6QgZsPt6lttFpTT_g0LauQxDL-kzjlvqIFc1wt_ANIxwhw6y0_zXeB-CU5SrDmcX0eBVwwplkbc.Zt2VdrHGkmQqPZRYNHHVheqwGvSjf93w0YxjXNpcias&dib_tag=se&keywords=laptop&qid=1723796522&sprefix=laptop%2Caps%2C217&sr=8-258
